               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 140,            0.020618,            0.033907,                   0,             0.71027,             0.76613,             0.80378,             0.50459,            0.018999,            0.024152,                   0,           0.0087056,           0.0087056,           0.0087056
                 141,            0.020464,            0.032924,                   0,             0.52086,              0.6625,             0.60753,              0.3133,            0.026764,            0.026092,                   0,           0.0086818,           0.0086818,           0.0086818
                 142,            0.019646,            0.035505,                   0,             0.53486,               0.825,             0.65925,             0.35263,            0.021954,            0.027859,                   0,           0.0086581,           0.0086581,           0.0086581
                 143,            0.019034,            0.035965,                   0,             0.51057,              0.8125,              0.5505,             0.28732,            0.020805,            0.025274,                   0,           0.0086343,           0.0086343,           0.0086343
                 144,            0.018409,             0.03454,                   0,             0.73006,             0.81135,             0.84748,             0.43488,            0.022267,            0.025393,                   0,           0.0086105,           0.0086105,           0.0086105
                 145,            0.019594,            0.034783,                   0,              0.5667,             0.81746,             0.71249,             0.41896,            0.019236,            0.025974,                   0,           0.0085867,           0.0085867,           0.0085867
                 146,            0.019136,            0.034621,                   0,             0.68893,              0.7375,             0.77539,              0.3633,            0.025156,            0.022839,                   0,            0.008563,            0.008563,            0.008563
                 147,            0.019445,            0.035201,                   0,              0.4328,                 0.5,             0.47263,             0.16845,            0.046099,            0.022468,                   0,           0.0085392,           0.0085392,           0.0085392
                 148,            0.019264,            0.034337,                   0,             0.53215,               0.825,             0.67391,             0.34097,             0.02259,            0.026911,                   0,           0.0085154,           0.0085154,           0.0085154
                 149,            0.020005,            0.034558,                   0,             0.46961,                 0.7,             0.46239,             0.25422,            0.022487,            0.026998,                   0,           0.0084917,           0.0084917,           0.0084917
                 150,            0.019432,            0.033617,                   0,             0.72529,              0.7591,             0.75585,             0.39908,            0.023002,            0.023223,                   0,           0.0084679,           0.0084679,           0.0084679
                 151,             0.02009,            0.034596,                   0,             0.56653,             0.80053,              0.7252,             0.39801,            0.023918,            0.023203,                   0,           0.0084441,           0.0084441,           0.0084441
                 152,            0.021466,             0.03343,                   0,             0.63353,             0.73475,             0.77273,              0.4074,            0.023494,            0.027294,                   0,           0.0084203,           0.0084203,           0.0084203
                 153,            0.018623,            0.033857,                   0,             0.59306,               0.825,             0.73353,             0.36536,            0.023327,            0.022622,                   0,           0.0083966,           0.0083966,           0.0083966
                 154,            0.019598,            0.033123,                   0,             0.73126,              0.6625,             0.73197,             0.42126,            0.030284,            0.020649,                   0,           0.0083728,           0.0083728,           0.0083728
                 155,            0.019908,            0.034546,                   0,             0.74886,              0.8375,             0.85604,             0.52899,            0.019814,             0.02114,                   0,            0.008349,            0.008349,            0.008349
                 156,            0.019082,            0.037568,                   0,             0.71468,             0.68883,             0.71373,             0.34724,            0.020625,            0.028982,                   0,           0.0083252,           0.0083252,           0.0083252
