               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,             0.01868,            0.017235,                   0,             0.99922,                   1,               0.995,             0.85064,             0.01107,           0.0071289,                   0,            0.010037,            0.010037,            0.010037
                  85,            0.018904,            0.016214,                   0,              0.9992,                   1,               0.995,             0.76504,            0.013681,           0.0074411,                   0,            0.010013,            0.010013,            0.010013
                  86,            0.019017,            0.015547,                   0,             0.99926,                   1,               0.995,             0.76467,            0.015663,           0.0084728,                   0,           0.0099893,           0.0099893,           0.0099893
                  87,            0.018141,            0.016163,                   0,             0.99919,                   1,               0.995,             0.89753,           0.0097801,            0.008202,                   0,           0.0099656,           0.0099656,           0.0099656
                  88,            0.017358,            0.016427,                   0,             0.99927,                   1,               0.995,             0.86636,            0.011122,           0.0074708,                   0,           0.0099418,           0.0099418,           0.0099418
                  89,            0.020488,            0.016511,                   0,             0.99924,                   1,               0.995,             0.84064,            0.010259,           0.0072455,                   0,            0.009918,            0.009918,            0.009918
                  90,            0.019046,            0.015745,                   0,             0.99925,                   1,               0.995,             0.85336,           0.0098682,           0.0071615,                   0,           0.0098942,           0.0098942,           0.0098942
                  91,            0.017835,            0.015016,                   0,             0.99924,                   1,               0.995,              0.8242,            0.017235,           0.0078858,                   0,           0.0098705,           0.0098705,           0.0098705
                  92,            0.019336,            0.015552,                   0,             0.99917,                   1,               0.995,             0.84588,            0.011578,           0.0079431,                   0,           0.0098467,           0.0098467,           0.0098467
                  93,              0.0185,            0.015829,                   0,              0.9991,                   1,               0.995,               0.793,            0.015159,           0.0074115,                   0,           0.0098229,           0.0098229,           0.0098229
                  94,             0.01943,            0.015596,                   0,              0.9992,             0.98889,             0.99276,             0.83642,            0.011317,           0.0096013,                   0,           0.0097991,           0.0097991,           0.0097991
                  95,            0.018548,             0.01512,                   0,             0.99853,             0.98889,             0.98968,             0.85992,            0.011201,            0.011058,                   0,           0.0097754,           0.0097754,           0.0097754
                  96,            0.016951,            0.015862,                   0,             0.99921,                   1,               0.995,             0.88881,            0.012495,           0.0074777,                   0,           0.0097516,           0.0097516,           0.0097516
                  97,            0.018856,            0.015505,                   0,             0.99918,                   1,               0.995,             0.86368,            0.012592,           0.0077593,                   0,           0.0097278,           0.0097278,           0.0097278
                  98,            0.018048,            0.015554,                   0,             0.99921,                   1,               0.995,             0.73732,            0.012098,           0.0087535,                   0,           0.0097041,           0.0097041,           0.0097041
                  99,            0.018938,            0.015543,                   0,             0.99908,                   1,               0.995,             0.86204,            0.011674,            0.008544,                   0,           0.0096803,           0.0096803,           0.0096803
                 100,            0.019133,            0.015149,                   0,              0.9992,                   1,               0.995,             0.85451,            0.015128,           0.0082831,                   0,           0.0096565,           0.0096565,           0.0096565
                 101,            0.016713,            0.015645,                   0,             0.99927,                   1,               0.995,             0.85225,            0.011207,           0.0079392,                   0,           0.0096327,           0.0096327,           0.0096327
                 102,            0.018648,            0.014645,                   0,             0.99928,                   1,               0.995,             0.88248,            0.010629,           0.0074905,                   0,            0.009609,            0.009609,            0.009609
                 103,            0.017278,            0.015364,                   0,             0.99925,                   1,               0.995,             0.84936,            0.012456,           0.0083918,                   0,           0.0095852,           0.0095852,           0.0095852
                 104,            0.017505,            0.015053,                   0,                   1,             0.99998,               0.995,             0.85637,            0.011213,           0.0088088,                   0,           0.0095614,           0.0095614,           0.0095614
                 105,            0.016166,            0.014884,                   0,             0.99978,                   1,               0.995,             0.88351,            0.010196,           0.0094729,                   0,           0.0095377,           0.0095377,           0.0095377
                 106,            0.016929,            0.016359,                   0,             0.99958,                   1,               0.995,             0.88284,            0.010061,           0.0075222,                   0,           0.0095139,           0.0095139,           0.0095139
                 107,            0.017325,            0.014858,                   0,             0.99926,                   1,               0.995,             0.85204,            0.010327,           0.0071793,                   0,           0.0094901,           0.0094901,           0.0094901
                 108,            0.017896,            0.014965,                   0,             0.99927,                   1,               0.995,             0.77654,            0.017338,           0.0094669,                   0,           0.0094663,           0.0094663,           0.0094663
                 109,            0.018271,            0.015187,                   0,             0.99927,                   1,               0.995,             0.70917,            0.015747,           0.0077653,                   0,           0.0094426,           0.0094426,           0.0094426
                 110,            0.016861,            0.015131,                   0,             0.99926,                   1,               0.995,             0.82976,            0.012387,           0.0077949,                   0,           0.0094188,           0.0094188,           0.0094188
                 111,            0.017678,            0.015579,                   0,             0.99926,                   1,               0.995,             0.79552,            0.011799,           0.0089373,                   0,            0.009395,            0.009395,            0.009395
                 112,            0.017967,            0.014958,                   0,             0.99959,                   1,               0.995,             0.87396,            0.011393,           0.0088602,                   0,           0.0093712,           0.0093712,           0.0093712
                 113,            0.016222,            0.015521,                   0,             0.99923,             0.98889,             0.99468,             0.88663,            0.011019,           0.0088147,                   0,           0.0093475,           0.0093475,           0.0093475
                 114,            0.015516,            0.015675,                   0,             0.99904,                   1,               0.995,             0.89689,            0.010214,           0.0073848,                   0,           0.0093237,           0.0093237,           0.0093237
                 115,            0.016444,            0.014222,                   0,             0.99923,                   1,               0.995,              0.8933,            0.010046,           0.0069184,                   0,           0.0092999,           0.0092999,           0.0092999
                 116,              0.0163,            0.014828,                   0,              0.9992,                   1,               0.995,             0.88672,            0.010308,           0.0081605,                   0,           0.0092762,           0.0092762,           0.0092762
                 117,            0.015894,            0.014896,                   0,             0.99918,                   1,               0.995,             0.91838,           0.0082081,           0.0078641,                   0,           0.0092524,           0.0092524,           0.0092524
                 118,            0.015084,            0.014859,                   0,              0.9993,                   1,               0.995,             0.78992,            0.012772,           0.0073482,                   0,           0.0092286,           0.0092286,           0.0092286
                 119,            0.015066,            0.015606,                   0,             0.99927,                   1,               0.995,             0.87896,           0.0087892,           0.0071022,                   0,           0.0092048,           0.0092048,           0.0092048
                 120,            0.016565,             0.01419,                   0,             0.99923,                   1,               0.995,             0.89937,            0.010929,           0.0074767,                   0,           0.0091811,           0.0091811,           0.0091811
                 121,            0.016039,             0.01455,                   0,              0.9992,                   1,               0.995,               0.923,           0.0077499,           0.0082416,                   0,           0.0091573,           0.0091573,           0.0091573
                 122,            0.016172,            0.015016,                   0,             0.99918,                   1,               0.995,              0.9084,           0.0083337,           0.0073275,                   0,           0.0091335,           0.0091335,           0.0091335
                 123,            0.015478,             0.01413,                   0,             0.99928,                   1,               0.995,             0.89807,            0.008525,           0.0069421,                   0,           0.0091097,           0.0091097,           0.0091097
                 124,            0.015661,            0.014706,                   0,             0.99929,                   1,               0.995,             0.84083,            0.012302,           0.0073314,                   0,            0.009086,            0.009086,            0.009086
                 125,            0.015963,             0.01479,                   0,             0.99934,                   1,               0.995,             0.92956,           0.0080625,           0.0071565,                   0,           0.0090622,           0.0090622,           0.0090622
                 126,            0.014833,            0.015198,                   0,             0.99928,                   1,               0.995,             0.91911,           0.0087952,           0.0069638,                   0,           0.0090384,           0.0090384,           0.0090384
                 127,            0.015081,            0.014816,                   0,             0.99928,                   1,               0.995,              0.9123,           0.0083494,           0.0078147,                   0,           0.0090147,           0.0090147,           0.0090147
                 128,            0.014989,            0.014439,                   0,             0.99927,                   1,               0.995,             0.89045,            0.011812,           0.0071298,                   0,           0.0089909,           0.0089909,           0.0089909
                 129,            0.015594,            0.015518,                   0,              0.9993,                   1,               0.995,             0.86598,           0.0093236,           0.0068502,                   0,           0.0089671,           0.0089671,           0.0089671
                 130,            0.014653,            0.013932,                   0,             0.99926,                   1,               0.995,              0.8584,            0.011447,           0.0067188,                   0,           0.0089433,           0.0089433,           0.0089433
                 131,             0.01591,            0.013895,                   0,             0.99926,                   1,               0.995,             0.90289,           0.0099594,           0.0069421,                   0,           0.0089196,           0.0089196,           0.0089196
                 132,            0.015564,            0.013085,                   0,              0.9993,                   1,               0.995,             0.92358,            0.007489,            0.007283,                   0,           0.0088958,           0.0088958,           0.0088958
                 133,            0.015098,            0.015574,                   0,              0.9993,                   1,               0.995,             0.90024,           0.0096615,           0.0067612,                   0,            0.008872,            0.008872,            0.008872
                 134,            0.014568,            0.014991,                   0,              0.9993,                   1,               0.995,              0.9408,            0.007263,           0.0068423,                   0,           0.0088482,           0.0088482,           0.0088482
                 135,            0.014594,            0.014537,                   0,              0.9993,                   1,               0.995,             0.88735,            0.011002,           0.0073749,                   0,           0.0088245,           0.0088245,           0.0088245
                 136,            0.014863,            0.013671,                   0,              0.9993,                   1,               0.995,             0.89736,            0.008465,           0.0075004,                   0,           0.0088007,           0.0088007,           0.0088007
                 137,            0.016215,             0.01434,                   0,              0.9991,             0.98889,             0.99457,             0.79045,            0.014795,           0.0087179,                   0,           0.0087769,           0.0087769,           0.0087769
                 138,            0.015215,            0.013614,                   0,              0.9993,                   1,               0.995,             0.85606,             0.01102,           0.0071219,                   0,           0.0087532,           0.0087532,           0.0087532
                 139,            0.015843,            0.015267,                   0,             0.99924,                   1,               0.995,             0.92869,           0.0073439,           0.0067968,                   0,           0.0087294,           0.0087294,           0.0087294
                 140,            0.015891,            0.014458,                   0,             0.99924,                   1,               0.995,                0.87,           0.0096708,           0.0066041,                   0,           0.0087056,           0.0087056,           0.0087056
                 141,            0.014504,            0.014343,                   0,             0.99932,                   1,               0.995,             0.89272,           0.0080766,           0.0067593,                   0,           0.0086818,           0.0086818,           0.0086818
                 142,            0.015221,            0.014535,                   0,             0.99928,                   1,               0.995,             0.89522,           0.0082939,           0.0073502,                   0,           0.0086581,           0.0086581,           0.0086581
                 143,             0.01425,            0.014417,                   0,             0.99884,                   1,               0.995,              0.9267,           0.0081631,           0.0070715,                   0,           0.0086343,           0.0086343,           0.0086343
                 144,            0.015126,            0.013688,                   0,             0.99862,                   1,               0.995,             0.84969,            0.010971,           0.0073423,                   0,           0.0086105,           0.0086105,           0.0086105
                 145,            0.015863,            0.013897,                   0,             0.99911,                   1,               0.995,             0.89214,            0.010067,            0.007037,                   0,           0.0085867,           0.0085867,           0.0085867
                 146,            0.014024,            0.013564,                   0,             0.99929,                   1,               0.995,             0.87133,           0.0090033,           0.0070113,                   0,            0.008563,            0.008563,            0.008563
                 147,             0.01407,            0.014314,                   0,             0.99941,                   1,               0.995,             0.82452,             0.01354,            0.007201,                   0,           0.0085392,           0.0085392,           0.0085392
                 148,            0.014756,            0.014097,                   0,             0.99929,                   1,               0.995,             0.86718,            0.010939,           0.0066753,                   0,           0.0085154,           0.0085154,           0.0085154
                 149,            0.014118,            0.013828,                   0,             0.99928,                   1,               0.995,              0.8276,            0.011092,            0.006534,                   0,           0.0084917,           0.0084917,           0.0084917
                 150,            0.014083,            0.013085,                   0,             0.99929,                   1,               0.995,             0.90769,           0.0092526,           0.0075597,                   0,           0.0084679,           0.0084679,           0.0084679
                 151,            0.014086,            0.014563,                   0,             0.99927,                   1,               0.995,              0.9277,           0.0077467,           0.0063818,                   0,           0.0084441,           0.0084441,           0.0084441
                 152,            0.013635,            0.013712,                   0,             0.99928,                   1,               0.995,             0.93174,           0.0069342,           0.0070241,                   0,           0.0084203,           0.0084203,           0.0084203
                 153,            0.013968,            0.013334,                   0,             0.99929,                   1,               0.995,             0.90058,           0.0092874,           0.0070913,                   0,           0.0083966,           0.0083966,           0.0083966
                 154,            0.015024,            0.014128,                   0,             0.99931,                   1,               0.995,             0.89365,           0.0093684,           0.0074154,                   0,           0.0083728,           0.0083728,           0.0083728
                 155,            0.014573,            0.013409,                   0,             0.99926,                   1,               0.995,             0.93448,           0.0074881,           0.0090796,                   0,            0.008349,            0.008349,            0.008349
                 156,            0.012146,            0.014334,                   0,             0.99929,                   1,               0.995,             0.88937,           0.0090961,            0.008542,                   0,           0.0083252,           0.0083252,           0.0083252
